,name_,event,inner_seq,side,PC,class
43,040324,,43,right,0,normal
44,040324,,44,right,0,normal
45,040324,,45,right,2,normal
46,040324,,46,right,2,normal
47,040324,,47,right,4,normal
48,040324,,48,right,0,normal
49,040324,,49,right,5,normal
50,040324,,50,right,4,normal
51,040324,,51,right,8,normal
52,040324,,52,right,4,normal
53,040324,,53,right,8,normal
54,040324,,54,right,0,normal
55,040324,,55,right,6,normal
56,040324,,56,right,0,normal
57,040324,,57,right,0,normal
58,040324,,58,right,7,normal
59,040324,,59,right,5,normal
60,040324,,60,right,2,normal
61,040324,,61,right,6,normal
62,040324,,62,right,5,normal
63,040324,,63,right,9,normal
64,040324,,64,right,2,normal
65,040324,,65,right,6,normal
66,040324,,66,right,12,normal
67,040324,,67,right,6,normal
68,040324,,68,right,0,normal
69,040324,,69,right,0,normal
70,040324,,70,right,4,normal
71,040324,,71,right,6,normal
72,040324,,72,right,1,normal
73,040324,,73,right,6,normal
74,040324,,74,right,0,normal
75,040324,,75,right,1,normal
76,040324,,76,right,5,normal
77,040324,,77,right,3,normal
78,040324,,78,right,2,normal
79,040324,,79,right,4,normal
80,040324,,80,right,2,normal
81,040324,,81,right,0,normal
82,040324,,82,right,0,normal
83,040324,,83,right,8,normal
84,040324,,84,right,3,normal
85,040324,,85,right,2,normal
86,040324,,86,right,2,normal
87,040324,,87,right,7,normal
88,040324,,88,right,0,normal
89,040324,,89,right,2,normal
90,040324,,90,right,0,normal
91,040324,,91,right,2,normal
0,050324,,0,right,0,normal
1,050324,,1,right,0,normal
2,050324,,2,right,0,normal
3,050324,,3,right,0,normal
4,050324,,4,right,0,normal
5,050324,,5,right,0,normal
6,050324,,6,right,0,normal
7,050324,,7,right,0,normal
8,050324,,8,right,0,normal
9,050324,,9,right,0,normal
10,050324,,10,right,0,normal
11,050324,,11,right,0,normal
12,050324,,12,right,0,normal
13,050324,,13,right,2,normal
14,050324,,14,right,2,normal
15,050324,,15,right,2,normal
16,050324,,16,right,0,normal
17,050324,,17,right,0,normal
18,050324,,18,right,0,normal
19,050324,,19,right,0,normal
20,050324,,20,right,0,normal
21,050324,,21,right,0,normal
22,050324,,22,right,0,normal
23,050324,,23,right,0,normal
24,050324,,24,right,0,normal
25,050324,,25,right,0,normal
26,050324,,26,right,0,normal
27,050324,,27,right,0,normal
28,050324,,28,right,0,normal
29,050324,,29,right,0,normal
30,050324,,30,right,0,normal
31,050324,,31,right,0,normal
32,050324,,32,right,0,normal
33,050324,,33,right,0,normal
34,050324,,34,right,0,normal
35,050324,,35,right,0,normal
36,050324,,36,right,0,normal
37,050324,,37,right,0,normal
38,050324,,38,right,0,normal
39,050324,,39,right,0,normal
40,050324,,40,right,0,normal
41,050324,,41,right,5,normal
42,050324,,42,right,5,normal
43,050324,,43,right,10,normal
44,050324,,44,right,3,normal
45,050324,,45,right,3,normal
46,050324,,46,right,0,normal
47,050324,,47,right,1,normal
48,050324,,48,right,4,normal
49,050324,,49,right,0,normal
50,050324,,50,right,0,normal
51,050324,,51,right,9,normal
52,050324,,52,right,2,normal
53,050324,,53,right,12,normal
54,050324,,54,right,2,normal
55,050324,,55,right,2,normal
56,050324,,56,right,0,normal
57,050324,,57,right,11,normal
58,050324,,58,right,6,normal
59,050324,,59,right,0,normal
60,050324,,60,right,4,normal
61,050324,,61,right,4,normal
62,050324,,62,right,2,normal
63,050324,,63,right,0,normal
64,050324,,64,right,0,normal
65,050324,,65,right,1,normal
66,050324,,66,right,7,normal
67,050324,,67,right,1,normal
68,050324,,68,right,0,normal
69,050324,,69,right,0,normal
70,050324,,70,right,0,normal
71,050324,,71,right,2,normal
72,050324,,72,right,0,normal
73,050324,,73,right,0,normal
74,050324,,74,right,0,normal
75,050324,,75,right,0,normal
76,050324,,76,right,1,normal
77,050324,,77,right,0,normal
78,050324,,78,right,3,normal
79,050324,,79,right,10,normal
80,050324,,80,right,1,normal
81,050324,,81,right,0,normal
82,050324,,82,right,0,normal
83,050324,,83,right,0,normal
84,050324,,84,right,0,normal
85,050324,,85,right,0,normal
86,050324,,86,right,15,normal
87,050324,,87,right,9,normal
88,050324,,88,right,4,normal
89,050324,,89,right,0,normal
90,050324,,90,right,4,normal
91,050324,,91,right,1,normal
0,131123,,0,right,2,normal
1,131123,,1,right,3,normal
2,131123,,2,right,0,normal
3,131123,,3,right,0,normal
4,131123,,4,right,0,normal
5,131123,,5,right,0,normal
6,131123,,6,right,0,normal
7,131123,,7,right,0,normal
8,131123,,8,right,0,normal
9,131123,,9,right,0,normal
10,131123,,10,right,0,normal
11,131123,,11,right,0,normal
12,131123,,12,right,0,normal
13,131123,,13,right,0,normal
14,131123,,14,right,0,normal
15,131123,,15,right,1,normal
16,131123,,16,right,6,normal
17,131123,,17,right,9,normal
18,131123,,18,right,0,normal
19,131123,,19,right,0,normal
20,131123,,20,right,0,normal
21,131123,,21,right,0,normal
22,131123,,22,right,0,normal
23,131123,,23,right,0,normal
24,131123,,24,right,0,normal
25,131123,,25,right,0,normal
26,131123,,26,right,0,normal
27,131123,,27,right,0,normal
28,131123,,28,right,0,normal
29,131123,,29,right,0,normal
30,131123,,30,right,0,normal
31,131123,,31,right,0,normal
32,131123,,32,right,0,normal
33,131123,,33,right,0,normal
34,131123,,34,right,0,normal
35,131123,,35,right,0,normal
36,131123,,36,right,0,normal
37,131123,,37,right,0,normal
38,131123,,38,right,0,normal
39,131123,,39,right,0,normal
40,131123,,40,right,0,normal
41,131123,,41,right,0,normal
42,131123,,42,right,0,normal
43,131123,,43,right,2,normal
44,131123,,44,right,2,normal
45,131123,,45,right,2,normal
46,131123,,46,right,1,normal
47,131123,,47,right,1,normal
48,131123,,48,right,1,normal
49,131123,,49,right,7,normal
50,131123,,50,right,0,normal
51,131123,,51,right,0,normal
52,131123,,52,right,0,normal
53,131123,,53,right,2,normal
54,131123,,54,right,0,normal
55,131123,,55,right,6,normal
56,131123,,56,right,6,normal
57,131123,,57,right,2,normal
58,131123,,58,right,9,normal
59,131123,,59,right,6,normal
60,131123,,60,right,5,normal
61,131123,,61,right,7,normal
62,131123,,62,right,7,normal
63,131123,,63,right,7,normal
64,131123,,64,right,3,normal
65,131123,,65,right,9,normal
66,131123,,66,right,6,normal
67,131123,,67,right,6,normal
68,131123,,68,right,3,normal
69,131123,,69,right,6,normal
70,131123,,70,right,6,normal
71,131123,,71,right,4,normal
72,131123,,72,right,5,normal
73,131123,,73,right,3,normal
74,131123,,74,right,3,normal
75,131123,,75,right,6,normal
76,131123,,76,right,6,normal
77,131123,,77,right,6,normal
78,131123,,78,right,2,normal
79,131123,,79,right,3,normal
80,131123,,80,right,5,normal
81,131123,,81,right,9,normal
82,131123,,82,right,8,normal
83,131123,,83,right,7,normal
84,131123,,84,right,2,normal
85,131123,,85,right,5,normal
0,131123_2,,0,right,0,normal
1,131123_2,,1,right,0,normal
2,131123_2,,2,right,0,normal
3,131123_2,,3,right,2,normal
4,131123_2,,4,right,5,normal
5,131123_2,,5,right,1,normal
6,131123_2,,6,right,0,normal
7,131123_2,,7,right,1,normal
8,131123_2,,8,right,0,normal
9,131123_2,,9,right,0,normal
10,131123_2,,10,right,0,normal
11,131123_2,,11,right,0,normal
12,131123_2,,12,right,0,normal
13,131123_2,,13,right,0,normal
14,131123_2,,14,right,0,normal
15,131123_2,,15,right,0,normal
16,131123_2,,16,right,0,normal
17,131123_2,,17,right,0,normal
18,131123_2,,18,right,0,normal
19,131123_2,,19,right,1,normal
20,131123_2,,20,right,3,normal
21,131123_2,,21,right,8,normal
22,131123_2,,22,right,0,normal
23,131123_2,,23,right,0,normal
24,131123_2,,24,right,0,normal
25,131123_2,,25,right,0,normal
26,131123_2,,26,right,2,normal
27,131123_2,,27,right,2,normal
28,131123_2,,28,right,7,normal
29,131123_2,,29,right,5,normal
30,131123_2,,30,right,4,normal
31,131123_2,,31,right,8,normal
32,131123_2,,32,right,2,normal
33,131123_2,,33,right,11,normal
34,131123_2,,34,right,6,normal
35,131123_2,,35,right,5,normal
36,131123_2,,36,right,2,normal
37,131123_2,,37,right,0,normal
38,131123_2,,38,right,9,normal
39,131123_2,,39,right,6,normal
40,131123_2,,40,right,3,normal
41,131123_2,,41,right,3,normal
42,131123_2,,42,right,4,normal
43,131123_2,,43,right,11,normal
44,131123_2,,44,right,12,normal
45,131123_2,,45,right,10,normal
46,131123_2,,46,right,4,normal
47,131123_2,,47,right,3,normal
48,131123_2,,48,right,0,normal
49,131123_2,,49,right,9,normal
50,131123_2,,50,right,4,normal
51,131123_2,,51,right,13,normal
52,131123_2,,52,right,6,normal
53,131123_2,,53,right,5,normal
54,131123_2,,54,right,6,normal
55,131123_2,,55,right,2,normal
56,131123_2,,56,right,2,normal
57,131123_2,,57,right,5,normal
58,131123_2,,58,right,4,normal
59,131123_2,,59,right,3,normal
60,131123_2,,60,right,2,normal
61,131123_2,,61,right,2,normal
62,131123_2,,62,right,2,normal
63,131123_2,,63,right,2,normal
64,131123_2,,64,right,6,normal
65,131123_2,,65,right,2,normal
66,131123_2,,66,right,1,normal
67,131123_2,,67,right,4,normal
68,131123_2,,68,right,0,normal
69,131123_2,,69,right,2,normal
70,131123_2,,70,right,1,normal
71,131123_2,,71,right,0,normal
72,131123_2,,72,right,10,normal
73,131123_2,,73,right,0,normal
74,131123_2,,74,right,1,normal
75,131123_2,,75,right,1,normal
76,131123_2,,76,right,0,normal
77,131123_2,,77,right,0,normal
78,131123_2,,78,right,0,normal
79,131123_2,,79,right,0,normal
80,131123_2,,80,right,2,normal
81,131123_2,,81,right,4,normal
82,131123_2,,82,right,10,normal
83,131123_2,,83,right,13,normal
84,131123_2,,84,right,10,normal
85,131123_2,,85,right,4,normal
86,131123_2,,86,right,1,normal
87,131123_2,,87,right,0,normal
88,131123_2,,88,right,0,normal
89,131123_2,,89,right,0,normal
90,131123_2,,90,right,0,normal
91,131123_2,,91,right,0,normal
92,131123_2,,92,right,2,normal
93,131123_2,,93,right,3,normal
94,131123_2,,94,right,0,normal
95,131123_2,,95,right,0,normal
0,201123,,0,right,0,normal
1,201123,,1,right,4,normal
2,201123,,2,right,0,normal
3,201123,,3,right,2,normal
4,201123,,4,right,2,normal
5,201123,,5,right,2,normal
6,201123,,6,right,6,normal
7,201123,,7,right,0,normal
8,201123,,8,right,0,normal
9,201123,,9,right,3,normal
10,201123,,10,right,1,normal
11,201123,,11,right,8,normal
12,201123,,12,right,3,normal
13,201123,,13,right,9,normal
14,201123,,14,right,7,normal
15,201123,,15,right,7,normal
16,201123,,16,right,8,normal
17,201123,,17,right,7,normal
18,201123,,18,right,1,normal
19,201123,,19,right,13,normal
20,201123,,20,right,12,normal
21,201123,,21,right,3,normal
22,201123,,22,right,6,normal
23,201123,,23,right,8,normal
24,201123,,24,right,1,normal
25,201123,,25,right,0,normal
26,201123,,26,right,9,normal
27,201123,,27,right,1,normal
28,201123,,28,right,0,normal
29,201123,,29,right,1,normal
30,201123,,30,right,3,normal
31,201123,,31,right,2,normal
32,201123,,32,right,1,normal
33,201123,,33,right,11,normal
34,201123,,34,right,6,normal
35,201123,,35,right,0,normal
36,201123,,36,right,0,normal
37,201123,,37,right,10,normal
38,201123,,38,right,6,normal
39,201123,,39,right,15,normal
40,201123,,40,right,6,normal
41,201123,,41,right,13,normal
42,201123,,42,right,13,normal
43,201123,,43,right,4,normal
44,201123,,44,right,3,normal
45,201123,,45,right,7,normal
46,201123,,46,right,7,normal
47,201123,,47,right,6,normal
48,201123,,48,right,6,normal
49,201123,,49,right,4,normal
50,201123,,50,right,3,normal
51,201123,,51,right,1,normal
52,201123,,52,right,4,normal
53,201123,,53,right,5,normal
54,201123,,54,right,7,normal
55,201123,,55,right,0,normal
56,201123,,56,right,7,normal
57,201123,,57,right,8,normal
58,201123,,58,right,2,normal
59,201123,,59,right,6,normal
60,201123,,60,right,11,normal
61,201123,,61,right,0,normal
62,201123,,62,right,10,normal
63,201123,,63,right,5,normal
64,201123,,64,right,5,normal
65,201123,,65,right,3,normal
66,201123,,66,right,7,normal
67,201123,,67,right,1,normal
68,201123,,68,right,1,normal
69,201123,,69,right,0,normal
70,201123,,70,right,0,normal
71,201123,,71,right,0,normal
72,201123,,72,right,0,normal
73,201123,,73,right,1,normal
74,201123,,74,right,0,normal
75,201123,,75,right,1,normal
76,201123,,76,right,0,normal
77,201123,,77,right,0,normal
78,201123,,78,right,2,normal
79,201123,,79,right,4,normal
80,201123,,80,right,0,normal
81,201123,,81,right,1,normal
82,201123,,82,right,4,normal
83,201123,,83,right,2,normal
84,201123,,84,right,0,normal
85,201123,,85,right,0,normal
86,201123,,86,right,0,normal
87,201123,,87,right,0,normal
88,201123,,88,right,0,normal
89,201123,,89,right,4,normal
90,201123,,90,right,3,normal
91,201123,,91,right,6,normal
0,201123_2,,0,right,3,normal
1,201123_2,,1,right,5,normal
2,201123_2,,2,right,1,normal
3,201123_2,,3,right,0,normal
4,201123_2,,4,right,0,normal
5,201123_2,,5,right,0,normal
6,201123_2,,6,right,0,normal
7,201123_2,,7,right,3,normal
8,201123_2,,8,right,12,normal
9,201123_2,,9,right,5,normal
10,201123_2,,10,right,6,normal
11,201123_2,,11,right,0,normal
12,201123_2,,12,right,2,normal
13,201123_2,,13,right,0,normal
14,201123_2,,14,right,5,normal
15,201123_2,,15,right,2,normal
16,201123_2,,16,right,0,normal
17,201123_2,,17,right,7,normal
18,201123_2,,18,right,0,normal
19,201123_2,,19,right,0,normal
20,201123_2,,20,right,0,normal
21,201123_2,,21,right,0,normal
22,201123_2,,22,right,0,normal
23,201123_2,,23,right,0,normal
24,201123_2,,24,right,0,normal
25,201123_2,,25,right,7,normal
26,201123_2,,26,right,13,normal
27,201123_2,,27,right,2,normal
28,201123_2,,28,right,0,normal
29,201123_2,,29,right,0,normal
30,201123_2,,30,right,0,normal
31,201123_2,,31,right,0,normal
32,201123_2,,32,right,3,normal
33,201123_2,,33,right,5,normal
34,201123_2,,34,right,11,normal
35,201123_2,,35,right,3,normal
36,201123_2,,36,right,9,normal
37,201123_2,,37,right,8,normal
38,201123_2,,38,right,5,normal
39,201123_2,,39,right,3,normal
40,201123_2,,40,right,0,normal
41,201123_2,,41,right,8,normal
42,201123_2,,42,right,0,normal
43,201123_2,,43,right,0,normal
44,201123_2,,44,right,0,normal
45,201123_2,,45,right,3,normal
46,201123_2,,46,right,2,normal
47,201123_2,,47,right,5,normal
48,201123_2,,48,right,4,normal
49,201123_2,,49,right,2,normal
50,201123_2,,50,right,4,normal
51,201123_2,,51,right,8,normal
52,201123_2,,52,right,6,normal
53,201123_2,,53,right,2,normal
54,201123_2,,54,right,0,normal
55,201123_2,,55,right,0,normal
56,201123_2,,56,right,2,normal
57,201123_2,,57,right,2,normal
58,201123_2,,58,right,12,normal
59,201123_2,,59,right,11,normal
60,201123_2,,60,right,11,normal
61,201123_2,,61,right,7,normal
62,201123_2,,62,right,10,normal
63,201123_2,,63,right,0,normal
64,201123_2,,64,right,5,normal
65,201123_2,,65,right,1,normal
66,201123_2,,66,right,4,normal
67,201123_2,,67,right,8,normal
68,201123_2,,68,right,4,normal
69,201123_2,,69,right,0,normal
70,201123_2,,70,right,0,normal
71,201123_2,,71,right,1,normal
72,201123_2,,72,right,7,normal
73,201123_2,,73,right,2,normal
74,201123_2,,74,right,0,normal
75,201123_2,,75,right,3,normal
76,201123_2,,76,right,1,normal
77,201123_2,,77,right,0,normal
78,201123_2,,78,right,0,normal
79,201123_2,,79,right,0,normal
80,201123_2,,80,right,0,normal
81,201123_2,,81,right,2,normal
82,201123_2,,82,right,2,normal
83,201123_2,,83,right,3,normal
84,201123_2,,84,right,5,normal
85,201123_2,,85,right,3,normal
86,201123_2,,86,right,9,normal
87,201123_2,,87,right,4,normal
88,201123_2,,88,right,0,normal
89,201123_2,,89,right,1,normal
90,201123_2,,90,right,6,normal
91,201123_2,,91,right,1,normal
92,201123_2,,92,right,0,normal
93,201123_2,,93,right,0,normal
94,201123_2,,94,right,0,normal
95,201123_2,,95,right,2,normal
96,201123_2,,96,right,0,normal
97,201123_2,,97,right,0,normal
98,201123_2,,98,right,1,normal
99,201123_2,,99,right,5,normal
100,201123_2,,100,right,6,normal
101,201123_2,,101,right,9,normal
102,201123_2,,102,right,1,normal
103,201123_2,,103,right,0,normal
104,201123_2,,104,right,0,normal
105,201123_2,,105,right,1,normal
0,2409,,0,right,0,normal
1,2409,,1,right,3,normal
2,2409,,2,right,11,normal
3,2409,,3,right,8,normal
4,2409,,4,right,2,normal
5,2409,,5,right,2,normal
6,2409,,6,right,2,normal
7,2409,,7,right,4,normal
8,2409,,8,right,6,normal
9,2409,,9,right,2,normal
10,2409,,10,right,0,normal
11,2409,,11,right,1,normal
12,2409,,12,right,1,normal
13,2409,,13,right,9,normal
14,2409,,14,right,2,normal
15,2409,,15,right,7,normal
16,2409,,16,right,2,normal
17,2409,,17,right,0,normal
18,2409,,18,right,7,normal
19,2409,,19,right,7,normal
20,2409,,20,right,6,normal
21,2409,,21,right,9,normal
22,2409,,22,right,6,normal
23,2409,,23,right,0,normal
24,2409,,24,right,0,normal
25,2409,,25,right,2,normal
26,2409,,26,right,0,normal
27,2409,,27,right,0,normal
28,2409,,28,right,1,normal
29,2409,,29,right,0,normal
30,2409,,30,right,0,normal
31,2409,,31,right,0,normal
32,2409,,32,right,0,normal
33,2409,,33,right,0,normal
34,2409,,34,right,0,normal
35,2409,,35,right,0,normal
36,2409,,36,right,0,normal
37,2409,,37,right,0,normal
38,2409,,38,right,0,normal
39,2409,,39,right,0,normal
40,2409,,40,right,0,normal
41,2409,,41,right,0,normal
42,2409,,42,right,0,normal
43,2409,,43,right,0,normal
44,2409,,44,right,0,normal
45,2409,,45,right,0,normal
46,2409,,46,right,0,normal
47,2409,,47,right,0,normal
48,2409,,48,right,0,normal
49,2409,,49,right,0,normal
50,2409,,50,right,0,normal
51,2409,,51,right,0,normal
52,2409,,52,right,0,normal
53,2409,,53,right,0,normal
54,2409,,54,right,0,normal
55,2409,,55,right,0,normal
56,2409,,56,right,0,normal
57,2409,,57,right,0,normal
58,2409,,58,right,0,normal
59,2409,,59,right,0,normal
60,2409,,60,right,0,normal
61,2409,,61,right,0,normal
62,2409,,62,right,0,normal
63,2409,,63,right,0,normal
64,2409,,64,right,0,normal
65,2409,,65,right,0,normal
66,2409,,66,right,0,normal
67,2409,,67,right,0,normal
68,2409,,68,right,0,normal
69,2409,,69,right,0,normal
70,2409,,70,right,0,normal
71,2409,,71,right,0,normal
72,2409,,72,right,0,normal
73,2409,,73,right,0,normal
74,2409,,74,right,0,normal
75,2409,,75,right,0,normal
76,2409,,76,right,2,normal
77,2409,,77,right,0,normal
78,2409,,78,right,0,normal
79,2409,,79,right,0,normal
80,2409,,80,right,0,normal
81,2409,,81,right,0,normal
82,2409,,82,right,0,normal
83,2409,,83,right,0,normal
84,2409,,84,right,0,normal
85,2409,,85,right,0,normal
86,2409,,86,right,0,normal
87,2409,,87,right,0,normal
88,2409,,88,right,0,normal
89,2409,,89,right,0,normal
90,2409,,90,right,1,normal
91,2409,,91,right,1,normal
92,2409,,92,right,0,normal
93,2409,,93,right,0,normal
94,2409,,94,right,0,normal
95,2409,,95,right,2,normal
96,2409,,96,right,0,normal
97,2409,,97,right,1,normal
98,2409,,98,right,3,normal
99,2409,,99,right,4,normal
100,2409,,100,right,7,normal
101,2409,,101,right,6,normal
102,2409,,102,right,0,normal
103,2409,,103,right,2,normal
104,2409,,104,right,6,normal
105,2409,,105,right,1,normal
106,2409,,106,right,3,normal
107,2409,,107,right,4,normal
108,2409,,108,right,11,normal
109,2409,,109,right,4,normal
110,2409,,110,right,0,normal
111,2409,,111,right,1,normal
112,2409,,112,right,0,normal
113,2409,,113,right,7,normal
114,2409,,114,right,3,normal
0,270324,,0,right,4,normal
1,270324,,1,right,0,normal
2,270324,,2,right,2,normal
3,270324,,3,right,2,normal
4,270324,,4,right,0,normal
5,270324,,5,right,4,normal
6,270324,,6,right,7,normal
7,270324,,7,right,0,normal
8,270324,,8,right,0,normal
9,270324,,9,right,2,normal
10,270324,,10,right,0,normal
11,270324,,11,right,0,normal
12,270324,,12,right,1,normal
13,270324,,13,right,10,normal
14,270324,,14,right,14,normal
15,270324,,15,right,15,normal
16,270324,,16,right,12,normal
17,270324,,17,right,7,normal
18,270324,,18,right,9,normal
19,270324,,19,right,0,normal
20,270324,,20,right,0,normal
21,270324,,21,right,0,normal
22,270324,,22,right,0,normal
23,270324,,23,right,4,normal
24,270324,,24,right,8,normal
25,270324,,25,right,3,normal
26,270324,,26,right,0,normal
27,270324,,27,right,0,normal
28,270324,,28,right,0,normal
29,270324,,29,right,0,normal
30,270324,,30,right,0,normal
31,270324,,31,right,0,normal
32,270324,,32,right,0,normal
33,270324,,33,right,0,normal
34,270324,,34,right,0,normal
35,270324,,35,right,0,normal
36,270324,,36,right,0,normal
37,270324,,37,right,0,normal
38,270324,,38,right,1,normal
39,270324,,39,right,0,normal
40,270324,,40,right,0,normal
41,270324,,41,right,0,normal
42,270324,,42,right,3,normal
43,270324,,43,right,0,normal
44,270324,,44,right,3,normal
45,270324,,45,right,0,normal
46,270324,,46,right,1,normal
47,270324,,47,right,1,normal
48,270324,,48,right,0,normal
49,270324,,49,right,3,normal
50,270324,,50,right,1,normal
51,270324,,51,right,6,normal
52,270324,,52,right,0,normal
53,270324,,53,right,2,normal
54,270324,,54,right,11,normal
55,270324,,55,right,6,normal
56,270324,,56,right,2,normal
57,270324,,57,right,4,normal
58,270324,,58,right,12,normal
59,270324,,59,right,10,normal
60,270324,,60,right,1,normal
61,270324,,61,right,6,normal
62,270324,,62,right,10,normal
63,270324,,63,right,4,normal
64,270324,,64,right,10,normal
65,270324,,65,right,0,normal
66,270324,,66,right,0,normal
67,270324,,67,right,4,normal
68,270324,,68,right,7,normal
69,270324,,69,right,14,normal
70,270324,,70,right,9,normal
71,270324,,71,right,7,normal
72,270324,,72,right,0,normal
73,270324,,73,right,0,normal
74,270324,,74,right,2,normal
75,270324,,75,right,0,normal
76,270324,,76,right,0,normal
77,270324,,77,right,0,normal
78,270324,,78,right,0,normal
79,270324,,79,right,0,normal
80,270324,,80,right,0,normal
81,270324,,81,right,0,normal
82,270324,,82,right,0,normal
83,270324,,83,right,0,normal
84,270324,,84,right,0,normal
85,270324,,85,right,2,normal
86,270324,,86,right,1,normal
87,270324,,87,right,0,normal
88,270324,,88,right,0,normal
89,270324,,89,right,3,normal
90,270324,,90,right,0,normal
91,270324,,91,right,0,normal
0,3110,,0,right,3,normal
1,3110,,1,right,12,normal
2,3110,,2,right,11,normal
3,3110,,3,right,0,normal
4,3110,,4,right,0,normal
5,3110,,5,right,0,normal
6,3110,,6,right,1,normal
7,3110,,7,right,15,normal
8,3110,,8,right,9,normal
9,3110,,9,right,5,normal
10,3110,,10,right,0,normal
11,3110,,11,right,2,normal
12,3110,,12,right,3,normal
13,3110,,13,right,9,normal
14,3110,,14,right,10,normal
15,3110,,15,right,0,normal
16,3110,,16,right,0,normal
17,3110,,17,right,0,normal
18,3110,,18,right,1,normal
19,3110,,19,right,0,normal
20,3110,,20,right,0,normal
21,3110,,21,right,1,normal
22,3110,,22,right,11,normal
23,3110,,23,right,3,normal
24,3110,,24,right,8,normal
25,3110,,25,right,0,normal
26,3110,,26,right,2,normal
27,3110,,27,right,0,normal
28,3110,,28,right,0,normal
29,3110,,29,right,2,normal
30,3110,,30,right,3,normal
31,3110,,31,right,1,normal
32,3110,,32,right,3,normal
33,3110,,33,right,0,normal
34,3110,,34,right,2,normal
35,3110,,35,right,8,normal
36,3110,,36,right,0,normal
37,3110,,37,right,0,normal
38,3110,,38,right,0,normal
39,3110,,39,right,2,normal
40,3110,,40,right,5,normal
41,3110,,41,right,0,normal
42,3110,,42,right,4,normal
43,3110,,43,right,0,normal
44,3110,,44,right,5,normal
45,3110,,45,right,2,normal
46,3110,,46,right,11,normal
47,3110,,47,right,7,normal
48,3110,,48,right,10,normal
49,3110,,49,right,1,normal
50,3110,,50,right,4,normal
51,3110,,51,right,8,normal
52,3110,,52,right,0,normal
53,3110,,53,right,6,normal
54,3110,,54,right,2,normal
55,3110,,55,right,2,normal
56,3110,,56,right,0,normal
57,3110,,57,right,1,normal
58,3110,,58,right,10,normal
59,3110,,59,right,20,normal
60,3110,,60,right,13,normal
61,3110,,61,right,1,normal
62,3110,,62,right,1,normal
63,3110,,63,right,0,normal
64,3110,,64,right,0,normal
65,3110,,65,right,6,normal
66,3110,,66,right,11,normal
67,3110,,67,right,7,normal
68,3110,,68,right,9,normal
69,3110,,69,right,13,normal
70,3110,,70,right,1,normal
71,3110,,71,right,11,normal
72,3110,,72,right,7,normal
73,3110,,73,right,6,normal
74,3110,,74,right,5,normal
75,3110,,75,right,0,normal
76,3110,,76,right,4,normal
77,3110,,77,right,3,normal
78,3110,,78,right,8,normal
79,3110,,79,right,12,normal
80,3110,,80,right,13,normal
81,3110,,81,right,13,normal
82,3110,,82,right,11,normal
83,3110,,83,right,13,normal
84,3110,,84,right,8,normal
85,3110,,85,right,12,normal
86,3110,,86,right,7,normal
87,3110,,87,right,10,normal
88,3110,,88,right,11,normal
89,3110,,89,right,7,normal
0,cam1_060424,0,0,right,7,crush
1,cam1_060424,0,1,right,8,crush
2,cam1_060424,0,2,right,6,crush
3,cam1_060424,0,3,right,6,crush
4,cam1_060424,0,4,right,7,crush
5,cam1_060424,0,5,right,0,crush
6,cam1_060424,0,6,right,0,crush
7,cam1_060424,0,7,right,0,crush
8,cam1_060424,0,8,right,4,crush
9,cam1_060424,0,9,right,7,crush
10,cam1_060424,0,10,right,2,crush
11,cam1_060424,0,11,right,0,crush
12,cam1_060424,0,12,right,8,crush
13,cam1_060424,0,13,right,7,crush
14,cam1_060424,0,14,right,0,crush
15,cam1_060424,0,15,right,5,crush
16,cam1_060424,0,16,right,11,crush
17,cam1_060424,0,17,right,6,crush
18,cam1_060424,0,18,right,1,crush
19,cam1_060424,0,19,right,2,crush
20,cam1_060424,0,20,right,9,crush
21,cam1_060424,0,21,right,9,crush
22,cam1_060424,0,22,right,15,crush
23,cam1_060424,0,23,right,8,crush
24,cam1_060424,0,24,right,2,crush
25,cam1_060424,0,25,right,15,crush
26,cam1_060424,0,26,right,12,crush
27,cam1_060424,0,27,right,9,crush
28,cam1_060424,0,28,right,9,crush
29,cam1_060424,0,29,right,15,crush
30,cam1_060424,0,30,right,10,crush
31,cam1_060424,0,31,right,9,crush
32,cam1_060424,0,32,right,13,crush
33,cam1_060424,0,33,right,8,crush
34,cam1_060424,0,34,right,1,crush
35,cam1_060424,0,35,right,0,crush
36,cam1_060424,0,36,right,3,crush
37,cam1_060424,0,37,right,1,crush
38,cam1_060424,0,38,right,3,crush
39,cam1_060424,0,39,right,2,crush
40,cam1_060424,0,40,right,2,crush
41,cam1_060424,0,41,right,0,crush
42,cam1_060424,0,42,right,2,crush
43,cam1_060424,0,43,right,5,crush
44,cam1_060424,0,44,right,3,crush
45,cam1_060424,0,45,right,2,crush
46,cam1_060424,0,46,right,1,crush
47,cam1_060424,0,47,right,0,crush
48,cam1_060424,0,48,right,0,crush
49,cam1_060424,0,49,right,1,crush
50,cam1_060424,0,50,right,6,crush
51,cam1_060424,0,51,right,6,crush
52,cam1_060424,0,52,right,0,crush
53,cam1_060424,0,53,right,6,crush
54,cam1_060424,0,54,right,5,crush
55,cam1_060424,0,55,right,5,crush
56,cam1_060424,0,56,right,5,crush
57,cam1_060424,0,57,right,15,crush
58,cam1_060424,0,58,right,2,crush
59,cam1_060424,0,59,right,0,crush
60,cam1_060424,0,60,right,0,crush
61,cam1_060424,0,61,right,0,crush
62,cam1_060424,0,62,right,2,crush
63,cam1_060424,0,63,right,11,crush
64,cam1_060424,0,64,right,14,crush
